date,description,net_amount,vat_amount,category
18/03/2025,Customer Operations Traffic Management,32712.1,0.0,TA Cost AUC - Programme
10/03/2025,Scheme development January 2025,32708.4,0.0, Legal Consultancy
25/03/2025,Martime Intelligence Fees,32698.0,0.0,Software Maintenance
10/03/2025,Discretionary purchase January 2025,32683.2,0.0,Legal Consultancy
20/03/2025,#,32680.62,0.0,Transport  Consult
07/03/2025,RIS 2 Schemes,32642.94,0.0,TA Cost AUC - Programme
03/03/2025,Routine Maintenance,32619.54,0.0,CM - Lump Sum Fees
01/03/2025,NCEOCW Investment Authority BBV ,32577.37,0.0,AUC - Phase 1
13/03/2025,Renewals of Technology,32542.57,0.0,TA Cost AUC - Programme
12/03/2025,#,32530.0,0.0,Research
21/03/2025,RC - ISLEWORTH WIRELESS FACTORY DTC RENT,32500.0,0.0,RENT
14/03/2025,#,32490.0,0.0,Prog&ProjMgmt Consul
07/03/2025,Feasibility,32487.32,0.0,TA Cost AUC - Programme
10/03/2025,C1000_3572 - Glenn Howells Architects Limited - Master Planning Expert Advisory Services (Curzon Street),32473.8,0.0,Professional Services
18/03/2025,PAYSUITE PER CLICK FEB-25,32451.66,0.0,TRANSACTION CHARGES
18/03/2025,Routine Maintenance,32441.54,0.0,RM Cost Reimbursable
14/03/2025,Renewals of Technology,32417.81,0.0,TA Cost AUC - Programme
18/03/2025,Business Services General,32400.0,0.0,TA Cost AUC - Programme
19/03/2025,#,32396.4,0.0,Transport  Consult
18/03/2025,Renewals of Roads,32355.31,0.0,TA Renewal of Roads - Capital
24/03/2025,#,32320.0,0.0,Publicity
14/03/2025,Routine Maintenance,32303.89,0.0,RM Cost Reimbursable
28/03/2025,Feasibility,32292.02,0.0,TA Cost AUC - Programme
03/03/2025,#,32277.63,0.0,Publicity
13/03/2025,Renewals of Roads,32262.42,0.0,TA Renewal of Roads - Capital
05/03/2025,Stagecoach Chesterfield,32261.14,0.0,Subsidies Private Se
21/03/2025,Renewals of Roads,32083.89,0.0,TA Renewal of Roads - Capital
25/03/2025,Renewals of Roads,32057.05,0.0,TA Renewal of Roads - Capital
10/03/2025,Operate General Management Costs,32000.0,0.0,Contractor Costs
19/03/2025,Renewals of Structures,31992.96,0.0,TA Renewal of Structures - Capital
03/03/2025,Renewals of Structures,31957.01,0.0,TA Renewal of Structures - Capital
25/03/2025,RIS 3 Development,31938.02,0.0,TA Cost AUC - Programme
28/03/2025,FEDERAL - SAAS - PLATFORM | 25 PRINT - 5 CREATORS,31919.84,0.0,COMPUTER EQUIPMENT SERVICE CHARGE
04/03/2025,Independent Grant Management services,31908.24,0.0,Environmental Services
18/03/2025,Phase 1 GI AFP03,31887.0,0.0,Other Professional Services
07/03/2025,Corporate Support Services,31865.81,0.0,TA Cost AUC – Non SRN
20/03/2025,Winter Maintenance - Assets,31834.28,0.0,TA Cost AUC - Programme
20/03/2025,Renewals of Roads,31800.82,0.0,TA Renewal of Roads - Capital
19/03/2025,Renewals of Technology,31793.8,0.0,TA Cost AUC - Programme
21/03/2025,Events Delivery Partner and the Community Engagement Events,31786.04,0.0,Conferences/Exhibitions/Events
31/03/2025,Renewals of Roads,31762.6,0.0,TA Renewal of Roads - Capital
21/03/2025,Business Services General,31716.0,0.0,Contractor Costs
18/03/2025,#,31695.0,0.0,Support Services
07/03/2025,Corporate Support Lands,31674.6,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Structures,31674.03,0.0,TA Renewal of Structures - Capital
24/03/2025,Safety,31640.01,0.0,TA Cost AUC - Programme
19/03/2025,Business Services General,31638.0,0.0,TA Cost AUC - Programme
26/03/2025,Mobilisation Fee – Milestones completed in February 2025,31605.97,0.0,Planned Maintenance
11/03/2025,#,31592.73,0.0,Research
13/03/2025,Renewals of Roads,31584.0,0.0,TA Renewal of Roads - Capital
19/03/2025,Renewals of Technology,31561.0,0.0,TA Cost AUC - Programme
20/03/2025,FIXED COSTS FEBRUARY 25,31496.98,0.0,CRB CHECKS
21/03/2025,Renewals of Structures,31478.39,0.0,TA Renewal of Structures - Capital
10/03/2025,GST on Receipts Feburary 2025,31428.02,0.0,OVERSEAS SALES TAXES
05/03/2025,#,31404.92,0.0,Software Licence Exp
13/03/2025,HI1789 - North Channel B South 5th Payment Milestone (10%),31389.4,0.0,Civil Hydrographic Work
24/03/2025,RIS 1 Schemes,31388.17,0.0,TA Cost AUC - Programme
31/03/2025,Corporate Support Services,31362.0,0.0,TA Cost AUC – Non SRN
19/03/2025,Renewals of Structures,31345.08,0.0,Contractor Costs
27/03/2025,Operate General Management Costs,31335.2,0.0,TA Cost AUC - Programme
24/03/2025,#,31314.36,0.0,Research
20/03/2025,RIS 1 Schemes,31314.29,0.0,TA Cost AUC - Programme
20/03/2025,Renewals of Roads,31312.44,0.0,TA Renewal of Roads - Capital
20/03/2025,Customer Operations Traffic Management,31300.0,0.0,TA Cost AUC - Programme
31/03/2025,Recharge for work completed Feb 2025,31263.62,0.0,Other Consultancy
19/03/2025,Renewals of Roads,31228.74,0.0,TA Renewal of Roads - Capital
03/03/2025,#,31222.85,0.0,Services prov by OGD
28/03/2025,Corporate Support Other,31214.8,0.0,TA Cost AUC - Programme
14/03/2025,Renewals of Technology,31187.18,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Structures,31184.21,0.0,TA Renewal of Structures - Capital
24/03/2025,Corporate Support Other,31182.26,0.0,TA Cost AUC - Programme
10/03/2025,RIS 1 Schemes,31179.13,0.0,TA Cost AUC - Programme
17/03/2025,#,31156.24,0.0,Medical Advisory Ser
20/03/2025,Renewals of Structures,31149.09,0.0,TA Renewal of Structures - Capital
21/03/2025,Renewals of Technology,31140.75,0.0,TA Cost AUC – Non SRN
04/03/2025,SR13 RIP Schemes,31138.63,0.0,TA Cost AUC - Programme
03/03/2025,Corporate Support Services,31129.07,0.0,TA Cost AUC – Non SRN
19/03/2025,Renewals of Structures,31121.56,0.0,TA Renewal of Structures - Capital
07/03/2025,#,31104.69,0.0,Financial Consultanc
27/03/2025,RIS 1 Schemes,31049.0,0.0,TA Cost AUC - Programme
13/03/2025,Renewals of Technology,31043.4,0.0,TA Cost AUC - Programme
05/03/2025,Operate General Management Costs,30919.98,0.0,Contractor Costs
03/03/2025,Renewals of Structures,30894.09,0.0,TA Renewal of Structures - Capital
25/03/2025,Aid to Navigation and Plinths,30865.07,0.0,Navigational Warnings
17/03/2025,Routine Maintenance,30812.31,0.0,CM - Third Party Damage
19/03/2025,Carbon,30804.52,0.0,TA Cost AUC - Programme
03/03/2025,ASSET VALUATION SERVICE - 2025,30800.0,0.0,ESTATE LEGAL ADVISOR
04/03/2025,Renewals of Roads,30778.81,0.0,TA Renewal of Roads - Capital
20/03/2025,Renewals of Roads,30757.9,0.0,TA Renewal of Roads - Capital
19/03/2025,Renewals of Structures,30753.62,0.0,TA Renewal of Structures - Capital
28/03/2025,Corporate Support Services,30750.0,0.0,TA Cost AUC – Non SRN
21/03/2025,Renewals of Roads,30694.57,0.0,TA Renewal of Roads - Capital
26/03/2025,Corporate Support Other,30673.2,0.0,TA Cost AUC - Programme
26/03/2025,Innovation Operations,30666.84,0.0,TA Cost AUC – Non SRN
15/03/2025,#,30634.2,0.0,Mail Collection/Deli
17/03/2025,Renewals of Structures,30593.0,0.0,TA Renewal of Structures - Capital
19/03/2025,Winter Maintenance - Assets,30576.34,0.0,TA Cost AUC - Programme
14/03/2025,Renewals of Technology,30575.09,0.0,TA Cost AUC - Programme
19/03/2025,Renewals of Structures,30569.62,0.0,TA Renewal of Structures - Capital
21/03/2025,Renewals of Roads,30555.4,0.0,TA Renewal of Roads - Capital
06/03/2025,Feasibility,30536.55,0.0,TA Cost AUC - Programme
28/03/2025,Corporate Support Services,30528.0,0.0,TA Cost AUC – Non SRN
03/03/2025,REDACTED,30463.93,0.0,AUC - Phase 1
25/03/2025,Renewals of Roads,30433.47,0.0,TA Renewal of Roads - Capital
13/03/2025,Renewals of Roads,30427.84,0.0,TA Renewal of Roads - Capital
04/03/2025,#,30418.07,0.0,ITConsul-Non Rec
09/03/2025,Corporate Support Services,30408.04,0.0,Travel - Rail - Standard
14/03/2025,Renewals of Technology,30399.13,0.0,TA Cost AUC - Programme
25/03/2025,#,30394.0,0.0,Research
28/03/2025,#,30369.14,0.0,Government Broker Co
04/03/2025,#,30338.89,0.0,IT Consultancy
27/03/2025,Community Transport (247331),30336.78,0.0,Subsidies Private Se
04/03/2025,#,30331.15,0.0,Government Broker Co
10/03/2025,Non MA,30319.5,0.0,Prepaid expenses - admin
26/03/2025,Training Costs,30316.8,0.0,Training Costs
26/03/2025,Renewals of Roads,30308.85,0.0,TA Renewal of Roads - Capital
14/03/2025,#,30300.0,0.0,Training
21/03/2025,Renewals of Roads,30268.98,0.0,TA Renewal of Roads - Capital
19/03/2025,Renewals of Roads,30254.93,0.0,TA Renewal of Roads - Capital
26/03/2025,Contribution to Eucaris 2024 - AC,30216.31,0.0,Info Broker Costs
20/03/2025,Communities,30202.24,0.0,TA Cost AUC - Programme
04/03/2025,Renewals of Technology,30144.84,0.0,TA Cost AUC - Programme
04/03/2025,#,30125.0,0.0,Services prov by OGD
28/03/2025,Corporate Support Services,30120.0,0.0,ICT Other costs
05/03/2025,Proc and contract 280125-250225,30101.4,0.0, Legal Consultancy
14/03/2025,#,30096.0,0.0,Prog&ProjMgmt Consul
11/03/2025,Routine Maintenance,30074.45,0.0,CM - Lump Sum Fees
20/03/2025,Carbon,30032.2,0.0,TA Cost AUC - Programme
24/03/2025,Carbon,30028.59,0.0,TA Cost AUC - Programme
25/03/2025,Renewals of Roads,30011.44,0.0,TA Renewal of Roads - Capital
18/03/2025,#,30000.0,0.0,Legal Consultancy
28/03/2025,Furniture and Fittings - Desks and other office furniture,30000.0,0.0,Furniture and Fittings (Owned) - Cost - Additions
11/03/2025,02-Mar-2025 to 01-Jun-2025 Acrobat Services: PDF Services API and Acrobat Sign for ent MSFT Azure TRN,30000.0,0.0,Computer Software (non-Capital)
19/03/2025,Training Costs,30000.0,0.0,Training Costs
20/03/2025,Corporate Support Services,30000.0,0.0,TA Cost AUC – Non SRN
31/03/2025,Water Quality,30000.0,0.0,TA Cost AUC - Programme
06/03/2025,Letter or small parcel worldwide delivery services,29994.85,0.0,"Courier Costs, Non Royal Mail"
11/03/2025,#,29984.88,0.0,Legal Consultancy
10/03/2025,#,29944.8,0.0,Legal Consultancy
21/03/2025,Renewals of Roads,29939.72,0.0,TA Renewal of Roads - Capital
17/03/2025,Allstar Fuel Invoice February 2025,29935.58,0.0,CG - Vehicles Fuel/Oil
11/03/2025,NON USAGE CHARGES/RENTAL - 01.02 - 31.03.2025,29929.38,0.0,IT SERVICE RUNNING COSTS
24/03/2025,#,29863.2,0.0,Non Stock Machine Co
12/03/2025,RIS 1 Schemes,29820.56,0.0,TA Cost AUC - Programme
12/03/2025,SR13 RIP Schemes,29820.56,0.0,TA Cost AUC - Programme
19/03/2025,RIS 2 Schemes,29820.0,0.0,TA Cost AUC - Programme
11/03/2025,Renewals of Technology,29774.59,0.0,TA Cost AUC - Programme
07/03/2025,#,29760.0,0.0,ITConsul-Non Rec
28/03/2025,Business Services General,29746.88,0.0,Contractor Costs
20/03/2025,Safety,29741.24,0.0,TA Cost AUC - Programme
18/03/2025,Winter Maintenance - Assets,29706.09,0.0,TA Cost AUC - Programme
18/03/2025,Routine Maintenance,29705.48,0.0,RM Cost Reimbursable
19/03/2025,Renewals of Roads,29701.8,0.0,TA Renewal of Roads - Capital
13/03/2025,Renewals of Roads,29635.13,0.0,TA Renewal of Roads - Capital
11/03/2025,Routine Maintenance,29631.09,0.0,CM - Lump Sum Fees
20/03/2025,PROFESSIONAL FEES - 01/02/2025 - 28/02/2025,29627.25,0.0,IT SERVICE RUNNING COSTS
19/03/2025,Winter Maintenance - Assets,29607.47,0.0,TA Cost AUC - Programme
24/03/2025,#,29600.4,0.0,Transport  Consult
04/03/2025,Account Management February 2025,29563.2,0.0,Marketing & Communications Consultancy
09/03/2025,Operate General Management Costs,29545.21,0.0,UK - Hotel/Apartment
26/03/2025,Operate General Management Costs,29535.0,0.0,TA Cost AUC – Non SRN
21/03/2025,TO2638-03 - February 2025,29527.31,0.0,Marketing & Communications Consultancy
19/03/2025,Renewals of Roads,29502.03,0.0,TA Renewal of Roads - Capital
05/03/2025,Renewals of Structures,29494.62,0.0,TA Renewal of Structures - Capital
21/03/2025,RC - NEWCASTLE LIGHTBOX RENT,29460.12,0.0,RENT
07/03/2025,provision of consultancy services 01022025 - 28/02/25,29428.68,0.0,Other Consultancy
07/03/2025,RIS 1 Schemes,29421.31,0.0,TA Cost AUC - Programme
01/03/2025,BAU 81 AIMS Asset Register - Operations and support - fixed,29393.7,0.0,SAAS
21/03/2025,CONTRACTOR FEES PROCESSED WEEK ENDING 16.3.25,29373.56,0.0,AGENCY STAFF COSTS
12/03/2025,"JENO024 ANPR,  BOFS & NAS MAINTENANCE - MARCH 2025",29372.39,0.0,IT SERVICE RUNNING COSTS
10/03/2025,Renewals of Structures,29326.77,0.0,TA Renewal of Structures - Capital
28/03/2025,Renewals of Technology,29325.0,0.0,TA Cost AUC - Programme
25/03/2025,RIS 3 Development,29284.92,0.0,TA Cost AUC - Programme
12/03/2025,Feasibility,29279.38,0.0,TA Cost AUC - Programme
07/03/2025,Corporate Support Services,29250.0,0.0,TA Cost AUC – Non SRN
21/03/2025,MOBILISATION FEE - MILESTONES FOR FEBRUARY 2025,29184.81,0.0,ESTATE MANAGEMENT
28/03/2025,Renewals of Technology,29183.36,0.0,TA Cost AUC – Non SRN
27/03/2025,Halton Community Transport (Diesel),29154.62,0.0,Subsidies Private Se
26/03/2025,Business Rates,29137.5,0.0,Business Rates
12/03/2025,50% of fixed price L&P Property Report,29100.0,0.0,Management Consultancy
27/03/2025,Land + Property Funding Strategy,29100.0,0.0, Management Consultancy
27/03/2025,#,29097.36,0.0,Computer equipment
07/03/2025,SERVICENOW MANAGED SERVICES FOR MARCH 2025,29083.41,0.0,IT SERVICE RUNNING COSTS
25/03/2025,Corporate Support Services,29081.26,0.0,ICT Hardware Maintenance
11/03/2025,Routine Maintenance,29071.77,0.0,CM - Lump Sum Fees
13/03/2025,Routine Maintenance,29051.47,0.0,CM - Third Party Damage
14/03/2025,Routine Maintenance,29035.19,0.0,CM - Lump Sum Fees
21/03/2025,Renewals of Structures,29028.98,0.0,TA Renewal of Structures - Capital
18/03/2025,Routine Maintenance,29026.72,0.0,RM Cost Reimbursable
21/03/2025,TO2638-06 February 2025,29006.44,0.0,Marketing & Communications Consultancy
12/03/2025,#,29000.0,0.0,Training
27/03/2025,#,29000.0,0.0,Training
26/03/2025,Corporate Support Services,28998.28,0.0,TA Cost AUC – Non SRN
11/03/2025,"""Mobility Centres -Add grant Mar2025 (#372,538.88)",28996.32,0.0,CurrGrtPriSec-P&NPIS
10/03/2025,Routine Maintenance,28991.95,0.0,CM - Lump Sum Fees
21/03/2025,Provide Financial Support to Project Team,28924.38,0.0,Financial Consultanc
04/03/2025,Allstar Fuel Invoice January 2025,28914.5,0.0,CG - Vehicles Fuel/Oil
06/03/2025,Routine Maintenance,28868.1,0.0,RM Cost Reimbursable
01/03/2025,BAU 204 SAMaaS Service ,28800.0,0.0,SAAS
19/03/2025,Renewals of Structures,28798.27,0.0,TA Renewal of Structures - Capital
31/03/2025,RIS 2 Schemes,28792.33,0.0,TA Cost AUC - Programme
28/03/2025,#,28773.0,0.0,Training
26/03/2025,Renewals of Roads,28762.67,0.0,TA Renewal of Roads - Capital
28/03/2025,RIS 3 Development,28745.04,0.0,TA Cost AUC - Programme
26/03/2025,Safety,28728.3,0.0,TA Cost AUC - Programme
12/03/2025,Dynamics Mar 25 Pt 6 #55850,28700.0,0.0,Cap Grt Pri Sec-Cos.
25/03/2025,Watercraft Consultancy,28686.9,0.0,Technical Advice
21/03/2025,#,28686.13,0.0,Services prov by OGD
10/03/2025,Routine Maintenance,28681.22,0.0,RM Cost Reimbursable
19/03/2025,Renewals of Roads,28677.5,0.0,TA Renewal of Roads - Capital
25/03/2025,Renewals of Technology,28668.1,0.0,TA Cost AUC – Non SRN
07/03/2025,#,28644.0,0.0,Medical Advisory Ser
21/03/2025,Provide Technical Support to Project Team,28599.66,0.0,Transport  Consult
17/03/2025,#,28546.56,0.0,GR/IR  Non Sec stock
21/03/2025,Renewals of Roads,28540.71,0.0,TA Renewal of Roads - Capital
21/03/2025,Renewals of Structures,28436.06,0.0,TA Renewal of Structures - Capital
20/03/2025,Renewals of Roads,28413.77,0.0,TA Renewal of Roads - Capital
25/03/2025,Landscape,28363.08,0.0,TA Cost AUC - Programme
19/03/2025,Renewals of Roads,28361.81,0.0,TA Renewal of Roads - Capital
12/03/2025,Protocol HRE,28305.45,0.0,Contractor Costs
26/03/2025,Business Rates,28305.0,0.0,Business Rates
27/03/2025,Corporate Support Other,28269.75,0.0,TA Cost AUC - Programme
03/03/2025,Renewals of Roads,28247.35,0.0,TA Renewal of Roads - Capital
19/03/2025,Renewals of Structures,28246.44,0.0,TA Renewal of Structures - Capital
10/03/2025,Non MA,28200.0,0.0,Prepaid expenses - admin
27/03/2025,Innovation Operations,28200.0,0.0,TA Cost AUC - Programme
14/03/2025,Renewals of Technology,28189.1,0.0,TA Cost AUC - Programme
01/03/2025,Economic Commercial Analysis (ECA) WP3 Model Audit & Assurance ,28166.47,0.0,Modelling And Analysis
20/03/2025,Renewals of Roads,28139.75,0.0,TA Renewal of Roads - Capital
19/03/2025,Business Services General,28098.0,0.0,TA Cost AUC - Programme
18/03/2025,Renewals of Structures,28081.86,0.0,TA Renewal of Structures - Capital
21/03/2025,Renewals of Roads,28043.49,0.0,TA Renewal of Roads - Capital
14/03/2025,Routine Maintenance,28021.7,0.0,CM - Third Party Damage
18/03/2025,#,28000.0,0.0,Research
19/03/2025,Renewals of Roads,27924.91,0.0,TA Renewal of Roads - Capital
25/03/2025,Renewals of Roads,27917.58,0.0,TA Renewal of Roads - Capital
25/03/2025,#,27913.29,0.0,IT Consultancy
12/03/2025,#,27892.58,0.0,Building Service Cha
26/03/2025,Auc - It Equipment,27875.88,0.0,Auc - It Equipment
06/03/2025,Corporate Support Other,27872.0,0.0,TA Cost AUC - Programme
05/03/2025,Legal Services,27854.04,0.0,Other Prosecution Costs
28/03/2025,Corporate Support Services,27838.39,0.0,ICT Hardware Maintenance
28/03/2025,Corporate Support Services,27838.38,0.0,ICT Hardware Maintenance
18/03/2025,Routine Maintenance,27784.74,0.0,CM - Lump Sum Fees
17/03/2025,Renewals of Structures,27784.1,0.0,TA Renewal of Structures - Capital
14/03/2025,SR 9001241232 - IDN to match 5106340663,27763.05,0.0,Medical Advisory Ser
14/03/2025,#,27763.05,0.0,Medical Advisory Ser
21/03/2025,Renewals of Roads,27736.57,0.0,TA Renewal of Roads - Capital
03/03/2025,SWARCO DRIVE POLYCARBONATE 7KW,27736.4,0.0,MACHINERY MAINTENANCE
12/03/2025,Routine Maintenance,27726.59,0.0,CM - Lump Sum Fees
28/03/2025,Corporate Support Services,27719.06,0.0,ICT Other costs
27/03/2025,Operate Roads PFI Management Cost,27706.06,0.0,PFI Service Payments
13/03/2025,Other Capital,27677.78,0.0,TA Cost AUC - Programme
04/03/2025,#,27660.0,0.0,Research
13/03/2025,Routine Maintenance,27657.95,0.0,CM - Lump Sum Fees
26/03/2025,Feasibility,27636.82,0.0,TA Cost AUC - Programme
31/03/2025,#,27634.62,0.0,Research
20/03/2025,Corporate Support Services,27609.54,0.0,ICT Other costs
26/03/2025,Corporate Support Other,27607.58,0.0,TA Cost AUC - Programme
05/03/2025,FIRST YORK LTD,27596.52,0.0,Subsidies Private Se
20/03/2025,#,27594.98,0.0,IT Consultancy
18/03/2025,Protocol HRE,27582.23,0.0,Contractor Costs
31/03/2025,#,27562.5,0.0,Financial Consultanc
14/03/2025,Renewals of Roads,27545.86,0.0,TA Renewal of Roads - Capital
28/03/2025,Renewals of Technology,27515.75,0.0,TA Cost AUC – Non SRN
05/03/2025,Annual Licences - Software,27514.66,0.0,Annual Licences - Software
12/03/2025,"Consultancy support to assess the impact of traincrew availability upon performance, including general resourcing issues",27500.0,0.0,Transport  Consult
05/03/2025,Wan Recurring Charges,27489.72,0.0,Wan Recurring Charges
26/03/2025,Wan Recurring Charges,27489.72,0.0,Wan Recurring Charges
31/03/2025,Renewals of Structures,27481.08,0.0,TA Renewal of Structures - Capital
28/03/2025,Corporate Support Services,27450.0,0.0,TA Cost AUC – Non SRN
06/03/2025,Development Services Agreement - Layered Information Exchange (LINX),27401.47,0.0,AUC - Phase 1
20/03/2025,Winter Maintenance - Assets,27372.88,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Roads,27370.28,0.0,TA Renewal of Roads - Capital
27/03/2025,Car Hire Charges for February 2025,27369.49,0.0,Corporate Travel Contracts (Finance Only)
11/03/2025,Routine Maintenance,27335.99,0.0,CM - Lump Sum Fees
13/03/2025,Routine Maintenance,27326.07,0.0,RM Cost Reimbursable
11/03/2025,Complex Transactions Support,27324.0,0.0,Professional Services
11/03/2025,Routine Maintenance,27276.69,0.0,RM Cost Reimbursable
27/03/2025,Renewals of Structures,27265.09,0.0,TA Renewal of Structures - Capital
19/03/2025,DRIVING THEORY TEST - 01/10/24 TO 31/12/24,27260.0,0.0,OTHER PROFESSIONAL FEES
21/03/2025,Renewals of Roads,27209.96,0.0,TA Renewal of Roads - Capital
14/03/2025,RIS 2 Schemes,27089.87,0.0,TA Cost AUC - Programme
31/03/2025,Corporate Support Services,27084.0,0.0,Staff reward scheme costs
28/03/2025,RIS 3 Development,27063.87,0.0,TA Cost AUC - Programme
26/03/2025,Routine Maintenance,27019.21,0.0,CM - Time Based Charges
